sensor_name,hour,is_weekend,avg_count,max_count,min_count,latitude,longitude,day_type
Col620_T,7,TRUE,323.42857142857144,566,233,-37.81887963,144.95449198,Weekend
Col620_T,8,FALSE,2294.5882352941176,3087,1309,-37.81887963,144.95449198,Weekday
Col620_T,8,TRUE,471.875,595,332,-37.81887963,144.95449198,Weekend
Col620_T,9,FALSE,1180.3333333333333,1819,377,-37.81887963,144.95449198,Weekday
Col620_T,9,TRUE,838.2222222222222,1139,585,-37.81887963,144.95449198,Weekend
Col620_T,10,FALSE,1060.6666666666667,1315,835,-37.81887963,144.95449198,Weekday
Col620_T,10,TRUE,929.4285714285714,1221,750,-37.81887963,144.95449198,Weekend
Col620_T,11,FALSE,1110.1176470588234,1370,924,-37.81887963,144.95449198,Weekday
Col620_T,11,TRUE,1163,1251,1103,-37.81887963,144.95449198,Weekend
Col620_T,12,FALSE,1533.7333333333333,1851,1174,-37.81887963,144.95449198,Weekday
Col620_T,12,TRUE,1220.5,1389,1052,-37.81887963,144.95449198,Weekend
Col620_T,13,FALSE,1371.857142857143,1659,687,-37.81887963,144.95449198,Weekday
Col620_T,13,TRUE,863.5714285714286,1232,7,-37.81887963,144.95449198,Weekend
Col620_T,14,FALSE,1252.25,1533,516,-37.81887963,144.95449198,Weekday
Col620_T,14,TRUE,934.5,1110,838,-37.81887963,144.95449198,Weekend
Col620_T,15,FALSE,1618.7272727272727,1878,1115,-37.81887963,144.95449198,Weekday
Col620_T,15,TRUE,1130,1366,841,-37.81887963,144.95449198,Weekend
Col620_T,16,FALSE,2243.809523809524,2817,774,-37.81887963,144.95449198,Weekday
Col620_T,16,TRUE,1228,1576,959,-37.81887963,144.95449198,Weekend
Col620_T,17,FALSE,2850.823529411765,3483,1415,-37.81887963,144.95449198,Weekday
Col620_T,17,TRUE,1353.6666666666667,1841,955,-37.81887963,144.95449198,Weekend
Col620_T,18,FALSE,1666.6,1929,1034,-37.81887963,144.95449198,Weekday
Col620_T,18,TRUE,958.5,1376,792,-37.81887963,144.95449198,Weekend
Col620_T,19,FALSE,892.8,1217,701,-37.81887963,144.95449198,Weekday
Col620_T,19,TRUE,790.1,1057,563,-37.81887963,144.95449198,Weekend
Col620_T,20,FALSE,723.2,874,565,-37.81887963,144.95449198,Weekday
Col620_T,20,TRUE,743.1666666666666,1021,587,-37.81887963,144.95449198,Weekend
Col620_T,21,FALSE,735.4,925,578,-37.81887963,144.95449198,Weekday
Col620_T,21,TRUE,619.8571428571429,846,510,-37.81887963,144.95449198,Weekend
Col620_T,22,FALSE,662.125,1591,368,-37.81887963,144.95449198,Weekday
Col620_T,22,TRUE,771.2,1395,562,-37.81887963,144.95449198,Weekend
Col620_T,23,FALSE,390.3529411764706,816,199,-37.81887963,144.95449198,Weekday
Col620_T,23,TRUE,472.8,883,232,-37.81887963,144.95449198,Weekend
Col623_T,0,FALSE,40.03846153846154,86,23,-37.81909256,144.95452748,Weekday
Col623_T,0,TRUE,90.875,129,58,-37.81909256,144.95452748,Weekend
Col623_T,1,FALSE,25.8,70,7,-37.81909256,144.95452748,Weekday
Col623_T,1,TRUE,48.5,68,32,-37.81909256,144.95452748,Weekend
Col623_T,2,FALSE,11.45,21,7,-37.81909256,144.95452748,Weekday
Col623_T,2,TRUE,45.666666666666664,65,28,-37.81909256,144.95452748,Weekend
Col623_T,3,FALSE,14.318181818181818,33,5,-37.81909256,144.95452748,Weekday
Col623_T,3,TRUE,31.333333333333332,40,26,-37.81909256,144.95452748,Weekend
Col623_T,4,FALSE,10.357142857142858,27,2,-37.81909256,144.95452748,Weekday
Col623_T,4,TRUE,18,27,11,-37.81909256,144.95452748,Weekend
Col623_T,5,FALSE,42.73684210526316,64,22,-37.81909256,144.95452748,Weekday
Col623_T,5,TRUE,28.625,40,15,-37.81909256,144.95452748,Weekend
Col623_T,6,FALSE,173.69230769230768,228,89,-37.81909256,144.95452748,Weekday
Col623_T,6,TRUE,47,70,30,-37.81909256,144.95452748,Weekend
Col623_T,7,FALSE,481.46666666666664,610,96,-37.81909256,144.95452748,Weekday
Col623_T,7,TRUE,97.11111111111111,135,52,-37.81909256,144.95452748,Weekend
Col623_T,8,FALSE,1097.7777777777778,1438,133,-37.81909256,144.95452748,Weekday
Col623_T,8,TRUE,155.8,185,120,-37.81909256,144.95452748,Weekend
Col623_T,9,FALSE,670.3529411764706,987,376,-37.81909256,144.95452748,Weekday
Col623_T,9,TRUE,254.875,323,162,-37.81909256,144.95452748,Weekend
Col623_T,10,FALSE,456.05263157894734,974,184,-37.81909256,144.95452748,Weekday
Col623_T,10,TRUE,348.625,472,235,-37.81909256,144.95452748,Weekend
Col623_T,11,FALSE,488.5217391304348,655,203,-37.81909256,144.95452748,Weekday
Col623_T,11,TRUE,387.1,743,266,-37.81909256,144.95452748,Weekend
Col623_T,12,FALSE,865.5294117647059,1191,248,-37.81909256,144.95452748,Weekday
Col623_T,12,TRUE,362.42857142857144,518,245,-37.81909256,144.95452748,Weekend
Col623_T,13,FALSE,855.9285714285714,1046,689,-37.81909256,144.95452748,Weekday
Col623_T,13,TRUE,324.7,417,225,-37.81909256,144.95452748,Weekend
Col623_T,14,FALSE,535.2727272727273,655,473,-37.81909256,144.95452748,Weekday
Col623_T,14,TRUE,298.875,446,37,-37.81909256,144.95452748,Weekend
Col623_T,15,FALSE,510.7391304347826,766,135,-37.81909256,144.95452748,Weekday
Col623_T,15,TRUE,349.3333333333333,578,242,-37.81909256,144.95452748,Weekend
Col623_T,16,FALSE,742.4444444444445,981,217,-37.81909256,144.95452748,Weekday
Col623_T,16,TRUE,336.77777777777777,440,225,-37.81909256,144.95452748,Weekend
Col623_T,17,FALSE,975.6315789473684,1553,194,-37.81909256,144.95452748,Weekday
Col623_T,17,TRUE,374.44444444444446,574,260,-37.81909256,144.95452748,Weekend
Col623_T,18,FALSE,578.5,805,431,-37.81909256,144.95452748,Weekday
Col623_T,18,TRUE,315,439,213,-37.81909256,144.95452748,Weekend
Col623_T,19,FALSE,334.9047619047619,487,166,-37.81909256,144.95452748,Weekday
Col623_T,19,TRUE,346.85714285714283,565,186,-37.81909256,144.95452748,Weekend
Col623_T,20,FALSE,285.92857142857144,366,214,-37.81909256,144.95452748,Weekday
Col623_T,20,TRUE,231.14285714285714,327,167,-37.81909256,144.95452748,Weekend
Col623_T,21,FALSE,235.05263157894737,336,74,-37.81909256,144.95452748,Weekday
Col623_T,21,TRUE,248,303,200,-37.81909256,144.95452748,Weekend
Col623_T,22,FALSE,152,363,79,-37.81909256,144.95452748,Weekday
Col623_T,22,TRUE,153.625,270,70,-37.81909256,144.95452748,Weekend
Col623_T,23,FALSE,94.95,217,49,-37.81909256,144.95452748,Weekday
Col623_T,23,TRUE,150,227,87,-37.81909256,144.95452748,Weekend
Col700_T,0,FALSE,18.733333333333334,35,5,-37.81982992,144.95102555,Weekday
Col700_T,0,TRUE,33.1,65,19,-37.81982992,144.95102555,Weekend
Col700_T,1,FALSE,12.38888888888889,30,3,-37.81982992,144.95102555,Weekday
Col700_T,1,TRUE,18.875,30,10,-37.81982992,144.95102555,Weekend
Col700_T,2,FALSE,7.214285714285714,23,1,-37.81982992,144.95102555,Weekday
Col700_T,2,TRUE,15.285714285714286,31,10,-37.81982992,144.95102555,Weekend
Col700_T,3,FALSE,4.8,12,2,-37.81982992,144.95102555,Weekday
Col700_T,3,TRUE,20.571428571428573,44,3,-37.81982992,144.95102555,Weekend
Col700_T,4,FALSE,7.7,14,5,-37.81982992,144.95102555,Weekday
Col700_T,4,TRUE,12.166666666666666,19,7,-37.81982992,144.95102555,Weekend
Col700_T,5,FALSE,52.04347826086956,82,17,-37.81982992,144.95102555,Weekday
Col700_T,5,TRUE,11.916666666666666,20,5,-37.81982992,144.95102555,Weekend
Col700_T,6,FALSE,302.14285714285717,413,33,-37.81982992,144.95102555,Weekday
Col700_T,6,TRUE,31.666666666666668,44,22,-37.81982992,144.95102555,Weekend
Col700_T,7,FALSE,985.2631578947369,1500,31,-37.81982992,144.95102555,Weekday
Col700_T,7,TRUE,45.5,57,36,-37.81982992,144.95102555,Weekend
Col700_T,8,FALSE,2662.9,3871,388,-37.81982992,144.95102555,Weekday
Col700_T,8,TRUE,64.75,68,58,-37.81982992,144.95102555,Weekend
Col700_T,9,FALSE,1480.8461538461538,1989,775,-37.81982992,144.95102555,Weekday
Col700_T,9,TRUE,91.6,127,60,-37.81982992,144.95102555,Weekend
Col700_T,10,FALSE,644.421052631579,926,87,-37.81982992,144.95102555,Weekday
Col700_T,10,TRUE,151.83333333333334,195,102,-37.81982992,144.95102555,Weekend
Col700_T,11,FALSE,554.0555555555555,811,139,-37.81982992,144.95102555,Weekday
Col700_T,11,TRUE,189.7,288,103,-37.81982992,144.95102555,Weekend
Col700_T,12,FALSE,1164.2380952380952,1575,727,-37.81982992,144.95102555,Weekday
Col700_T,12,TRUE,156.75,307,64,-37.81982992,144.95102555,Weekend
Col700_T,13,FALSE,880.7058823529412,1225,143,-37.81982992,144.95102555,Weekday
Col700_T,13,TRUE,195.66666666666666,256,90,-37.81982992,144.95102555,Weekend
Col700_T,14,FALSE,702.4705882352941,931,451,-37.81982992,144.95102555,Weekday
Col700_T,14,TRUE,165.33333333333334,211,105,-37.81982992,144.95102555,Weekend
Col700_T,15,FALSE,970.9615384615385,1339,151,-37.81982992,144.95102555,Weekday
Col700_T,15,TRUE,193.72727272727272,402,107,-37.81982992,144.95102555,Weekend
Col700_T,16,FALSE,2141.3478260869565,3351,271,-37.81982992,144.95102555,Weekday
Col700_T,16,TRUE,219.42857142857142,442,101,-37.81982992,144.95102555,Weekend
Col700_T,17,FALSE,2034.7777777777778,3382,210,-37.81982992,144.95102555,Weekday
Col700_T,17,TRUE,166.66666666666666,219,117,-37.81982992,144.95102555,Weekend
Col700_T,18,FALSE,1013.2142857142857,1465,681,-37.81982992,144.95102555,Weekday
Col700_T,18,TRUE,222.375,815,69,-37.81982992,144.95102555,Weekend
Col700_T,19,FALSE,321.5263157894737,705,113,-37.81982992,144.95102555,Weekday
Col700_T,19,TRUE,104.33333333333333,140,59,-37.81982992,144.95102555,Weekend
Col700_T,20,FALSE,140.8095238095238,222,62,-37.81982992,144.95102555,Weekday
Col700_T,20,TRUE,91,118,61,-37.81982992,144.95102555,Weekend
Col700_T,21,FALSE,102.0625,158,51,-37.81982992,144.95102555,Weekday
Col700_T,21,TRUE,84.875,152,43,-37.81982992,144.95102555,Weekend
Col700_T,22,FALSE,90.89473684210526,166,44,-37.81982992,144.95102555,Weekday
Col700_T,22,TRUE,55.8,81,26,-37.81982992,144.95102555,Weekend
Col700_T,23,FALSE,93.52941176470588,802,21,-37.81982992,144.95102555,Weekday
Col700_T,23,TRUE,839,839,839,-37.81982992,144.95102555,Weekend
ElFi_T,0,FALSE,136.86666666666667,273,82,-37.81798049,144.96503383,Weekday
ElFi_T,0,TRUE,649.3333333333334,855,428,-37.81798049,144.96503383,Weekend
ElFi_T,1,FALSE,62.11764705882353,155,23,-37.81798049,144.96503383,Weekday
ElFi_T,1,TRUE,309.6,542,124,-37.81798049,144.96503383,Weekend
ElFi_T,2,FALSE,47.2,85,22,-37.81798049,144.96503383,Weekday
ElFi_T,2,TRUE,208.5,280,132,-37.81798049,144.96503383,Weekend
ElFi_T,3,FALSE,31.941176470588236,65,18,-37.81798049,144.96503383,Weekday
ElFi_T,3,TRUE,175.5,305,109,-37.81798049,144.96503383,Weekend
ElFi_T,4,FALSE,40.04761904761905,119,14,-37.81798049,144.96503383,Weekday
ElFi_T,4,TRUE,77.88888888888889,147,41,-37.81798049,144.96503383,Weekend
ElFi_T,5,FALSE,86.92307692307692,118,57,-37.81798049,144.96503383,Weekday
ElFi_T,5,TRUE,83.16666666666667,107,57,-37.81798049,144.96503383,Weekend
ElFi_T,6,FALSE,336.5238095238095,492,94,-37.81798049,144.96503383,Weekday
ElFi_T,6,TRUE,146.14285714285714,174,112,-37.81798049,144.96503383,Weekend
ElFi_T,7,FALSE,776.0526315789474,1062,148,-37.81798049,144.96503383,Weekday
ElFi_T,7,TRUE,284,372,232,-37.81798049,144.96503383,Weekend
ElFi_T,8,FALSE,1789.55,2151,1450,-37.81798049,144.96503383,Weekday
ElFi_T,8,TRUE,438.75,550,377,-37.81798049,144.96503383,Weekend
ElFi_T,9,FALSE,1384.9333333333334,1616,695,-37.81798049,144.96503383,Weekday
ElFi_T,9,TRUE,864.6,960,703,-37.81798049,144.96503383,Weekend
ElFi_T,10,FALSE,1373.8125,1874,921,-37.81798049,144.96503383,Weekday
ElFi_T,10,TRUE,1209.5,1459,1029,-37.81798049,144.96503383,Weekend
ElFi_T,11,FALSE,1450.625,1664,1301,-37.81798049,144.96503383,Weekday
ElFi_T,11,TRUE,1775.3333333333333,1949,1608,-37.81798049,144.96503383,Weekend
ElFi_T,12,FALSE,2114.25,2748,1552,-37.81798049,144.96503383,Weekday
ElFi_T,12,TRUE,2012.75,2094,1800,-37.81798049,144.96503383,Weekend
ElFi_T,13,FALSE,2280.2631578947367,2921,1873,-37.81798049,144.96503383,Weekday
ElFi_T,13,TRUE,2452.7,3081,2110,-37.81798049,144.96503383,Weekend
ElFi_T,14,FALSE,2118.1,2718,1648,-37.81798049,144.96503383,Weekday
ElFi_T,14,TRUE,2295.769230769231,2816,1768,-37.81798049,144.96503383,Weekend
ElFi_T,15,FALSE,2173.0588235294117,2376,1877,-37.81798049,144.96503383,Weekday
ElFi_T,15,TRUE,2463.125,3059,1943,-37.81798049,144.96503383,Weekend
ElFi_T,16,FALSE,2405.3333333333335,2742,1851,-37.81798049,144.96503383,Weekday
ElFi_T,16,TRUE,2400.4545454545455,3393,1966,-37.81798049,144.96503383,Weekend
ElFi_T,17,FALSE,3221.4,3632,2789,-37.81798049,144.96503383,Weekday
ElFi_T,17,TRUE,2226.4,2852,1666,-37.81798049,144.96503383,Weekend
ElFi_T,18,FALSE,2340.285714285714,2905,1482,-37.81798049,144.96503383,Weekday
ElFi_T,18,TRUE,1752.5714285714287,2016,1200,-37.81798049,144.96503383,Weekend
ElFi_T,19,FALSE,1765.142857142857,2053,1384,-37.81798049,144.96503383,Weekday
ElFi_T,19,TRUE,1697,1994,1259,-37.81798049,144.96503383,Weekend
ElFi_T,20,FALSE,1372.6315789473683,1932,1057,-37.81798049,144.96503383,Weekday
ElFi_T,20,TRUE,1709,3067,928,-37.81798049,144.96503383,Weekend
ElFi_T,21,FALSE,1591.4375,3234,853,-37.81798049,144.96503383,Weekday
ElFi_T,21,TRUE,1424.7272727272727,1889,946,-37.81798049,144.96503383,Weekend
ElFi_T,22,FALSE,809.3076923076923,1930,317,-37.81798049,144.96503383,Weekday
ElFi_T,22,TRUE,1103,1570,587,-37.81798049,144.96503383,Weekend
ElFi_T,23,FALSE,513.8571428571429,1361,117,-37.81798049,144.96503383,Weekday
ElFi_T,23,TRUE,811.2,1305,349,-37.81798049,144.96503383,Weekend
Eli124_T,0,FALSE,45.666666666666664,59,36,-37.81512416,144.96371988,Weekday
Eli124_T,0,TRUE,273.5,288,259,-37.81512416,144.96371988,Weekend
Eli124_T,1,FALSE,54,65,43,-37.81512416,144.96371988,Weekday
Eli124_T,1,TRUE,116,116,116,-37.81512416,144.96371988,Weekend
Eli124_T,2,FALSE,28,37,20,-37.81512416,144.96371988,Weekday
Eli124_T,2,TRUE,105,105,105,-37.81512416,144.96371988,Weekend
Eli124_T,3,FALSE,17.5,24,11,-37.81512416,144.96371988,Weekday
Eli124_T,3,TRUE,76,76,76,-37.81512416,144.96371988,Weekend
Eli124_T,4,TRUE,56,56,56,-37.81512416,144.96371988,Weekend
Eli124_T,5,FALSE,55.666666666666664,71,41,-37.81512416,144.96371988,Weekday
Eli124_T,6,FALSE,132.5,148,117,-37.81512416,144.96371988,Weekday
Eli124_T,7,FALSE,215.33333333333334,286,118,-37.81512416,144.96371988,Weekday
Eli124_T,7,TRUE,151.33333333333334,182,110,-37.81512416,144.96371988,Weekend
Eli124_T,8,FALSE,736,751,719,-37.81512416,144.96371988,Weekday
Eli124_T,9,FALSE,871,923,837,-37.81512416,144.96371988,Weekday
Eli124_T,9,TRUE,649,649,649,-37.81512416,144.96371988,Weekend
Eli124_T,10,FALSE,1053.3333333333333,1146,889,-37.81512416,144.96371988,Weekday
Eli124_T,11,FALSE,1472,1472,1472,-37.81512416,144.96371988,Weekday
Eli124_T,11,TRUE,1603.3333333333333,1835,1287,-37.81512416,144.96371988,Weekend
Eli124_T,12,TRUE,2227,2227,2227,-37.81512416,144.96371988,Weekend
Eli124_T,13,FALSE,2393.3333333333335,2807,2168,-37.81512416,144.96371988,Weekday
Eli124_T,14,FALSE,1907,2359,1687,-37.81512416,144.96371988,Weekday
Eli124_T,15,FALSE,1820,2123,1517,-37.81512416,144.96371988,Weekday
Eli124_T,15,TRUE,2104,2104,2104,-37.81512416,144.96371988,Weekend
Eli124_T,16,FALSE,1478,1478,1478,-37.81512416,144.96371988,Weekday
Eli124_T,16,TRUE,2689,2689,2689,-37.81512416,144.96371988,Weekend
Eli124_T,17,FALSE,2082.3333333333335,2319,1833,-37.81512416,144.96371988,Weekday
Eli124_T,18,FALSE,1563.5,1794,1302,-37.81512416,144.96371988,Weekday
Eli124_T,18,TRUE,1155,1155,1155,-37.81512416,144.96371988,Weekend
Eli124_T,19,FALSE,862,862,862,-37.81512416,144.96371988,Weekday
Eli124_T,20,FALSE,1167.5,1344,991,-37.81512416,144.96371988,Weekday
Eli124_T,20,TRUE,932.3333333333334,1203,560,-37.81512416,144.96371988,Weekend
Eli124_T,21,FALSE,641.4,973,405,-37.81512416,144.96371988,Weekday
Eli124_T,21,TRUE,342,342,342,-37.81512416,144.96371988,Weekend
Eli124_T,22,FALSE,362.25,483,295,-37.81512416,144.96371988,Weekday
Eli124_T,23,FALSE,182.5,204,161,-37.81512416,144.96371988,Weekday
Eli124_T,23,TRUE,437,437,437,-37.81512416,144.96371988,Weekend
Eli197_T,0,FALSE,100.33333333333333,132,81,-37.81374643,144.96276183,Weekday
Eli197_T,0,TRUE,280,280,280,-37.81374643,144.96276183,Weekend
Eli197_T,1,FALSE,51,52,50,-37.81374643,144.96276183,Weekday
Eli197_T,1,TRUE,184,184,184,-37.81374643,144.96276183,Weekend
Eli197_T,2,TRUE,160,160,160,-37.81374643,144.96276183,Weekend
Eli197_T,3,FALSE,35,35,35,-37.81374643,144.96276183,Weekday
Eli197_T,3,TRUE,113,181,45,-37.81374643,144.96276183,Weekend
Eli197_T,4,FALSE,27.75,39,18,-37.81374643,144.96276183,Weekday
Eli197_T,4,TRUE,69,75,63,-37.81374643,144.96276183,Weekend
Eli197_T,5,FALSE,70,70,70,-37.81374643,144.96276183,Weekday
Eli197_T,5,TRUE,43,43,43,-37.81374643,144.96276183,Weekend
Eli197_T,6,FALSE,116,116,116,-37.81374643,144.96276183,Weekday
Eli197_T,7,FALSE,359,359,359,-37.81374643,144.96276183,Weekday
Eli197_T,8,TRUE,211.5,228,195,-37.81374643,144.96276183,Weekend
Eli197_T,9,FALSE,1048.3333333333333,1233,851,-37.81374643,144.96276183,Weekday
Eli197_T,10,FALSE,700.3333333333334,761,592,-37.81374643,144.96276183,Weekday
Eli197_T,10,TRUE,764,972,556,-37.81374643,144.96276183,Weekend
Eli197_T,11,FALSE,872.6666666666666,946,780,-37.81374643,144.96276183,Weekday
Eli197_T,11,TRUE,930,970,890,-37.81374643,144.96276183,Weekend
Eli197_T,12,FALSE,1528,1553,1503,-37.81374643,144.96276183,Weekday
Eli197_T,12,TRUE,1231,1231,1231,-37.81374643,144.96276183,Weekend
Eli197_T,13,FALSE,1815,1923,1707,-37.81374643,144.96276183,Weekday
Eli197_T,13,TRUE,1867,1867,1867,-37.81374643,144.96276183,Weekend
Eli197_T,14,FALSE,1439,1647,1248,-37.81374643,144.96276183,Weekday
Eli197_T,15,FALSE,1269,1269,1269,-37.81374643,144.96276183,Weekday
Eli197_T,15,TRUE,1340,1340,1340,-37.81374643,144.96276183,Weekend
Eli197_T,16,FALSE,1354,1414,1294,-37.81374643,144.96276183,Weekday
Eli197_T,16,TRUE,1134,1134,1134,-37.81374643,144.96276183,Weekend
Eli197_T,17,FALSE,1758,1758,1758,-37.81374643,144.96276183,Weekday
Eli197_T,17,TRUE,1364,1576,1149,-37.81374643,144.96276183,Weekend
Eli197_T,18,FALSE,1554.5,1665,1444,-37.81374643,144.96276183,Weekday
Eli197_T,19,FALSE,1129,1369,952,-37.81374643,144.96276183,Weekday
Eli197_T,19,TRUE,1303,1303,1303,-37.81374643,144.96276183,Weekend
Eli197_T,20,FALSE,773,773,773,-37.81374643,144.96276183,Weekday
Eli197_T,20,TRUE,847.6666666666666,1317,560,-37.81374643,144.96276183,Weekend
Eli197_T,21,FALSE,681.3333333333334,766,628,-37.81374643,144.96276183,Weekday
Eli197_T,21,TRUE,476,476,476,-37.81374643,144.96276183,Weekend
Eli197_T,22,TRUE,554.5,870,239,-37.81374643,144.96276183,Weekend
Eli197_T,23,FALSE,312,610,192,-37.81374643,144.96276183,Weekday
Eli197_T,23,TRUE,686,686,686,-37.81374643,144.96276183,Weekend
Eli250_T,0,FALSE,157.5,291,87,-37.81258467,144.9625775,Weekday
Eli250_T,0,TRUE,382.875,558,280,-37.81258467,144.9625775,Weekend
Eli250_T,1,FALSE,91.3076923076923,133,44,-37.81258467,144.9625775,Weekday
Eli250_T,1,TRUE,237.625,282,193,-37.81258467,144.9625775,Weekend
Eli250_T,2,FALSE,46.529411764705884,74,27,-37.81258467,144.9625775,Weekday
Eli250_T,2,TRUE,139,191,84,-37.81258467,144.9625775,Weekend
Eli250_T,3,FALSE,34.61538461538461,50,10,-37.81258467,144.9625775,Weekday
Eli250_T,3,TRUE,115.71428571428571,153,67,-37.81258467,144.9625775,Weekend
Eli250_T,4,FALSE,35.07142857142857,47,19,-37.81258467,144.9625775,Weekday
Eli250_T,4,TRUE,80.55555555555556,105,64,-37.81258467,144.9625775,Weekend
Eli250_T,5,FALSE,68.8,91,44,-37.81258467,144.9625775,Weekday
Eli250_T,5,TRUE,66.66666666666667,88,46,-37.81258467,144.9625775,Weekend
Eli250_T,6,FALSE,192.05555555555554,312,116,-37.81258467,144.9625775,Weekday
Eli250_T,6,TRUE,109.8,146,85,-37.81258467,144.9625775,Weekend
Eli250_T,7,FALSE,347.8888888888889,454,159,-37.81258467,144.9625775,Weekday
Eli250_T,7,TRUE,149.66666666666666,197,111,-37.81258467,144.9625775,Weekend
Eli250_T,8,FALSE,782.625,1052,221,-37.81258467,144.9625775,Weekday
Eli250_T,8,TRUE,300,343,227,-37.81258467,144.9625775,Weekend
Eli250_T,9,FALSE,831.0666666666667,1025,727,-37.81258467,144.9625775,Weekday
Eli250_T,9,TRUE,646.4166666666666,770,480,-37.81258467,144.9625775,Weekend
Eli250_T,10,FALSE,946.1428571428571,1171,747,-37.81258467,144.9625775,Weekday
Eli250_T,10,TRUE,1084.7142857142858,1412,803,-37.81258467,144.9625775,Weekend
Eli250_T,11,FALSE,1272.909090909091,1525,991,-37.81258467,144.9625775,Weekday
Eli250_T,11,TRUE,1513.875,1765,1221,-37.81258467,144.9625775,Weekend
Eli250_T,12,FALSE,1757.125,2050,1295,-37.81258467,144.9625775,Weekday
Eli250_T,12,TRUE,1901.25,2875,1194,-37.81258467,144.9625775,Weekend
Eli250_T,13,FALSE,1915.3636363636363,2228,1631,-37.81258467,144.9625775,Weekday
Eli250_T,13,TRUE,2081.5,2290,1895,-37.81258467,144.9625775,Weekend
Eli250_T,14,FALSE,1734.1666666666667,2488,1213,-37.81258467,144.9625775,Weekday
Eli250_T,14,TRUE,1821.6,2307,1374,-37.81258467,144.9625775,Weekend
Eli250_T,15,FALSE,1763.6,2142,1275,-37.81258467,144.9625775,Weekday
Eli250_T,15,TRUE,1657.6666666666667,2446,985,-37.81258467,144.9625775,Weekend
Eli250_T,16,FALSE,1960,2625,1502,-37.81258467,144.9625775,Weekday
Eli250_T,16,TRUE,1867.5,2420,1407,-37.81258467,144.9625775,Weekend
Eli250_T,17,FALSE,2113.8571428571427,2676,1638,-37.81258467,144.9625775,Weekday
Eli250_T,17,TRUE,1831.8333333333333,2125,1394,-37.81258467,144.9625775,Weekend
Eli250_T,18,FALSE,1678.5,2122,961,-37.81258467,144.9625775,Weekday
Eli250_T,18,TRUE,1606.1818181818182,1900,1086,-37.81258467,144.9625775,Weekend
Eli250_T,19,FALSE,1362.608695652174,1874,944,-37.81258467,144.9625775,Weekday
Eli250_T,19,TRUE,1214,1765,956,-37.81258467,144.9625775,Weekend
Eli250_T,20,FALSE,1042.8125,1362,723,-37.81258467,144.9625775,Weekday
Eli250_T,20,TRUE,1161.5714285714287,1777,763,-37.81258467,144.9625775,Weekend
Eli250_T,21,FALSE,805.9166666666666,1183,516,-37.81258467,144.9625775,Weekday
Eli250_T,21,TRUE,809.5714285714286,1231,444,-37.81258467,144.9625775,Weekend
Eli250_T,22,FALSE,531.7142857142857,807,370,-37.81258467,144.9625775,Weekday
Eli250_T,22,TRUE,703.8,1234,258,-37.81258467,144.9625775,Weekend
Eli250_T,23,FALSE,297,699,54,-37.81258467,144.9625775,Weekday
Eli250_T,23,TRUE,513.6363636363636,770,248,-37.81258467,144.9625775,Weekend
Eli263_T,0,FALSE,40.95454545454545,112,25,-37.81252157,144.9619401,Weekday
Eli263_T,0,TRUE,350.6666666666667,452,244,-37.81252157,144.9619401,Weekend
Eli263_T,1,FALSE,34.27272727272727,61,12,-37.81252157,144.9619401,Weekday
Eli263_T,1,TRUE,245.8,321,170,-37.81252157,144.9619401,Weekend
Eli263_T,2,FALSE,18.285714285714285,61,7,-37.81252157,144.9619401,Weekday
Eli263_T,2,TRUE,165.6,180,131,-37.81252157,144.9619401,Weekend
Eli263_T,3,FALSE,23.458333333333332,261,2,-37.81252157,144.9619401,Weekday
Eli263_T,3,TRUE,115,164,54,-37.81252157,144.9619401,Weekend
Eli263_T,4,FALSE,9,15,2,-37.81252157,144.9619401,Weekday
Eli263_T,4,TRUE,81.25,142,57,-37.81252157,144.9619401,Weekend
Eli263_T,5,FALSE,16.35,28,8,-37.81252157,144.9619401,Weekday
Eli263_T,5,TRUE,40.666666666666664,76,22,-37.81252157,144.9619401,Weekend
Eli263_T,6,FALSE,40.5,56,17,-37.81252157,144.9619401,Weekday
Eli263_T,6,TRUE,30.25,41,20,-37.81252157,144.9619401,Weekend
Eli263_T,7,FALSE,154.35714285714286,248,91,-37.81252157,144.9619401,Weekday
Eli263_T,7,TRUE,39.1,49,29,-37.81252157,144.9619401,Weekend
Eli263_T,8,FALSE,425.6111111111111,547,318,-37.81252157,144.9619401,Weekday
Eli263_T,8,TRUE,103.5,188,59,-37.81252157,144.9619401,Weekend
Eli263_T,9,FALSE,336.2857142857143,444,121,-37.81252157,144.9619401,Weekday
Eli263_T,9,TRUE,202.28571428571428,280,135,-37.81252157,144.9619401,Weekend
Eli263_T,10,FALSE,364.25,436,293,-37.81252157,144.9619401,Weekday
Eli263_T,10,TRUE,280,349,143,-37.81252157,144.9619401,Weekend
Eli263_T,11,FALSE,447.2083333333333,598,348,-37.81252157,144.9619401,Weekday
Eli263_T,11,TRUE,505,594,407,-37.81252157,144.9619401,Weekend
Eli263_T,12,FALSE,745.4375,921,568,-37.81252157,144.9619401,Weekday
Eli263_T,12,TRUE,620.4,675,538,-37.81252157,144.9619401,Weekend
Eli263_T,13,FALSE,833,1085,642,-37.81252157,144.9619401,Weekday
Eli263_T,13,TRUE,708.375,923,455,-37.81252157,144.9619401,Weekend
Eli263_T,14,FALSE,707.9285714285714,843,580,-37.81252157,144.9619401,Weekday
Eli263_T,14,TRUE,718.0833333333334,885,555,-37.81252157,144.9619401,Weekend
Eli263_T,15,FALSE,682,822,529,-37.81252157,144.9619401,Weekday
